Date_parsed,State,Year,Month,Data Value,State Name
2018-02-01,MI,2018,February,2673.0,Michigan
2018-01-01,MI,2018,January,2654.0,Michigan
2018-07-01,MI,2018,July,2734.0,Michigan
2018-06-01,MI,2018,June,2701.0,Michigan
2018-03-01,MI,2018,March,2685.0,Michigan
2018-05-01,MI,2018,May,2672.0,Michigan
2018-11-01,MI,2018,November,2590.0,Michigan
2018-10-01,MI,2018,October,2634.0,Michigan
2018-09-01,MI,2018,September,2667.0,Michigan
2019-04-01,MI,2019,April,2406.0,Michigan
2019-08-01,MI,2019,August,2334.0,Michigan
2019-12-01,MI,2019,December,2358.0,Michigan
2019-02-01,MI,2019,February,2463.0,Michigan
2019-01-01,MI,2019,January,2513.0,Michigan
2019-07-01,MI,2019,July,2376.0,Michigan
2019-06-01,MI,2019,June,2420.0,Michigan
2019-03-01,MI,2019,March,2416.0,Michigan
2019-05-01,MI,2019,May,2460.0,Michigan
2019-11-01,MI,2019,November,2373.0,Michigan
2019-10-01,MI,2019,October,2346.0,Michigan
2019-09-01,MI,2019,September,2338.0,Michigan
2020-04-01,MI,2020,April,2451.0,Michigan
2020-08-01,MI,2020,August,2717.0,Michigan
2020-12-01,MI,2020,December,2750.0,Michigan
2020-02-01,MI,2020,February,2388.0,Michigan
2020-01-01,MI,2020,January,2360.0,Michigan
2020-07-01,MI,2020,July,2672.0,Michigan
2020-06-01,MI,2020,June,2638.0,Michigan
2020-03-01,MI,2020,March,2409.0,Michigan
2020-05-01,MI,2020,May,2538.0,Michigan
2020-11-01,MI,2020,November,2720.0,Michigan
2020-10-01,MI,2020,October,2746.0,Michigan
2020-09-01,MI,2020,September,2721.0,Michigan
2021-02-01,MI,2021,February,2803.0,Michigan
2021-01-01,MI,2021,January,2811.0,Michigan
2021-03-01,MI,2021,March,2850.0,Michigan
2015-04-01,MN,2015,April,541.0,Minnesota
2015-08-01,MN,2015,August,563.0,Minnesota
2015-12-01,MN,2015,December,592.0,Minnesota
2015-02-01,MN,2015,February,523.0,Minnesota
2015-01-01,MN,2015,January,530.0,Minnesota
2015-07-01,MN,2015,July,549.0,Minnesota
2015-06-01,MN,2015,June,544.0,Minnesota
2015-03-01,MN,2015,March,529.0,Minnesota
2015-05-01,MN,2015,May,550.0,Minnesota
2015-11-01,MN,2015,November,588.0,Minnesota
2015-10-01,MN,2015,October,586.0,Minnesota
2015-09-01,MN,2015,September,574.0,Minnesota
2016-04-01,MN,2016,April,627.0,Minnesota
2016-08-01,MN,2016,August,649.0,Minnesota
2016-12-01,MN,2016,December,664.0,Minnesota
2016-02-01,MN,2016,February,631.0,Minnesota
2016-01-01,MN,2016,January,607.0,Minnesota
2016-07-01,MN,2016,July,645.0,Minnesota
2016-06-01,MN,2016,June,649.0,Minnesota
2016-03-01,MN,2016,March,626.0,Minnesota
2016-05-01,MN,2016,May,631.0,Minnesota
2016-11-01,MN,2016,November,654.0,Minnesota
2016-10-01,MN,2016,October,638.0,Minnesota
2016-09-01,MN,2016,September,647.0,Minnesota
2017-04-01,MN,2017,April,668.0,Minnesota
2017-08-01,MN,2017,August,698.0,Minnesota
2017-12-01,MN,2017,December,728.0,Minnesota
2017-02-01,MN,2017,February,652.0,Minnesota
2017-01-01,MN,2017,January,655.0,Minnesota
2017-07-01,MN,2017,July,686.0,Minnesota
2017-06-01,MN,2017,June,685.0,Minnesota
2017-03-01,MN,2017,March,664.0,Minnesota
2017-05-01,MN,2017,May,676.0,Minnesota
2017-11-01,MN,2017,November,729.0,Minnesota
2017-10-01,MN,2017,October,727.0,Minnesota
2017-09-01,MN,2017,September,720.0,Minnesota
2018-04-01,MN,2018,April,698.0,Minnesota
2018-08-01,MN,2018,August,670.0,Minnesota
2018-12-01,MN,2018,December,639.0,Minnesota
2018-02-01,MN,2018,February,719.0,Minnesota
2018-01-01,MN,2018,January,718.0,Minnesota
2018-07-01,MN,2018,July,687.0,Minnesota
2018-06-01,MN,2018,June,677.0,Minnesota
2018-03-01,MN,2018,March,713.0,Minnesota
2018-05-01,MN,2018,May,690.0,Minnesota
2018-11-01,MN,2018,November,641.0,Minnesota
2018-10-01,MN,2018,October,644.0,Minnesota
2018-09-01,MN,2018,September,644.0,Minnesota
2019-04-01,MN,2019,April,675.0,Minnesota
2019-08-01,MN,2019,August,741.0,Minnesota
2019-12-01,MN,2019,December,788.0,Minnesota
2019-02-01,MN,2019,February,658.0,Minnesota
2019-01-01,MN,2019,January,665.0,Minnesota
2019-07-01,MN,2019,July,721.0,Minnesota
2019-06-01,MN,2019,June,708.0,Minnesota
2019-03-01,MN,2019,March,650.0,Minnesota
2019-05-01,MN,2019,May,690.0,Minnesota
2019-11-01,MN,2019,November,769.0,Minnesota
2019-10-01,MN,2019,October,767.0,Minnesota
2019-09-01,MN,2019,September,753.0,Minnesota
2020-04-01,MN,2020,April,858.0,Minnesota
2020-08-01,MN,2020,August,976.0,Minnesota
2020-12-01,MN,2020,December,1065.0,Minnesota
2020-02-01,MN,2020,February,791.0,Minnesota
2020-01-01,MN,2020,January,782.0,Minnesota
2020-07-01,MN,2020,July,937.0,Minnesota
2020-06-01,MN,2020,June,919.0,Minnesota
2020-03-01,MN,2020,March,827.0,Minnesota
2020-05-01,MN,2020,May,905.0,Minnesota
2020-11-01,MN,2020,November,1040.0,Minnesota
2020-10-01,MN,2020,October,1015.0,Minnesota
2020-09-01,MN,2020,September,994.0,Minnesota
2021-02-01,MN,2021,February,1139.0,Minnesota
2021-01-01,MN,2021,January,1106.0,Minnesota
2021-03-01,MN,2021,March,1177.0,Minnesota
2015-04-01,MO,2015,April,1072.0,Missouri
2015-08-01,MO,2015,August,1070.0,Missouri
2015-12-01,MO,2015,December,1087.0,Missouri
2015-02-01,MO,2015,February,1107.0,Missouri
2015-01-01,MO,2015,January,1108.0,Missouri
2015-07-01,MO,2015,July,1103.0,Missouri
2015-06-01,MO,2015,June,1116.0,Missouri
2015-03-01,MO,2015,March,1092.0,Missouri
2015-05-01,MO,2015,May,1093.0,Missouri
2015-11-01,MO,2015,November,1090.0,Missouri
2015-10-01,MO,2015,October,1071.0,Missouri
2015-09-01,MO,2015,September,1081.0,Missouri
2016-04-01,MO,2016,April,1150.0,Missouri
2016-08-01,MO,2016,August,1236.0,Missouri
2016-12-01,MO,2016,December,1386.0,Missouri
2016-02-01,MO,2016,February,1121.0,Missouri
2016-01-01,MO,2016,January,1096.0,Missouri
2016-07-01,MO,2016,July,1192.0,Missouri
2016-06-01,MO,2016,June,1157.0,Missouri
2016-03-01,MO,2016,March,1129.0,Missouri
2016-05-01,MO,2016,May,1147.0,Missouri
2016-11-01,MO,2016,November,1329.0,Missouri
2016-10-01,MO,2016,October,1288.0,Missouri
2016-09-01,MO,2016,September,1247.0,Missouri
2017-04-01,MO,2017,April,1403.0,Missouri
2017-08-01,MO,2017,August,1392.0,Missouri
2017-12-01,MO,2017,December,1398.0,Missouri
2017-02-01,MO,2017,February,1388.0,Missouri
2017-01-01,MO,2017,January,1394.0,Missouri
2017-07-01,MO,2017,July,1395.0,Missouri
2017-06-01,MO,2017,June,1403.0,Missouri
2017-03-01,MO,2017,March,1415.0,Missouri
2017-05-01,MO,2017,May,1403.0,Missouri
2017-11-01,MO,2017,November,1407.0,Missouri
2017-10-01,MO,2017,October,1428.0,Missouri
2017-09-01,MO,2017,September,1421.0,Missouri
2018-04-01,MO,2018,April,1440.0,Missouri
2018-08-01,MO,2018,August,1560.0,Missouri
2018-12-01,MO,2018,December,1635.0,Missouri
2018-02-01,MO,2018,February,1407.0,Missouri
2018-01-01,MO,2018,January,1397.0,Missouri
2018-07-01,MO,2018,July,1524.0,Missouri
2018-06-01,MO,2018,June,1495.0,Missouri
2018-03-01,MO,2018,March,1407.0,Missouri
2018-05-01,MO,2018,May,1455.0,Missouri
2018-11-01,MO,2018,November,1627.0,Missouri
2018-10-01,MO,2018,October,1598.0,Missouri
2018-09-01,MO,2018,September,1566.0,Missouri
2019-04-01,MO,2019,April,1647.0,Missouri
2019-08-01,MO,2019,August,1588.0,Missouri
2019-12-01,MO,2019,December,1603.0,Missouri
2019-02-01,MO,2019,February,1667.0,Missouri
2019-01-01,MO,2019,January,1664.0,Missouri
2019-07-01,MO,2019,July,1579.0,Missouri
2019-06-01,MO,2019,June,1582.0,Missouri
2019-03-01,MO,2019,March,1673.0,Missouri
2019-05-01,MO,2019,May,1635.0,Missouri
2019-11-01,MO,2019,November,1581.0,Missouri
2019-10-01,MO,2019,October,1584.0,Missouri
2019-09-01,MO,2019,September,1596.0,Missouri
2020-04-01,MO,2020,April,1749.0,Missouri
2020-08-01,MO,2020,August,1907.0,Missouri
2020-12-01,MO,2020,December,1915.0,Missouri
2020-02-01,MO,2020,February,1631.0,Missouri
2020-01-01,MO,2020,January,1597.0,Missouri
2020-07-01,MO,2020,July,1918.0,Missouri
2020-06-01,MO,2020,June,1897.0,Missouri
2020-03-01,MO,2020,March,1655.0,Missouri
2020-05-01,MO,2020,May,1834.0,Missouri
2020-11-01,MO,2020,November,1927.0,Missouri
2020-10-01,MO,2020,October,1917.0,Missouri
2020-09-01,MO,2020,September,1900.0,Missouri
2021-02-01,MO,2021,February,1954.0,Missouri
2021-01-01,MO,2021,January,1950.0,Missouri
2021-03-01,MO,2021,March,1980.0,Missouri
2015-04-01,MS,2015,April,322.0,Mississippi
2015-08-01,MS,2015,August,348.0,Mississippi
2015-12-01,MS,2015,December,333.0,Mississippi
2015-02-01,MS,2015,February,302.0,Mississippi
2015-01-01,MS,2015,January,302.0,Mississippi
2015-07-01,MS,2015,July,343.0,Mississippi
2015-06-01,MS,2015,June,329.0,Mississippi
2015-03-01,MS,2015,March,307.0,Mississippi
2015-05-01,MS,2015,May,328.0,Mississippi
2015-11-01,MS,2015,November,325.0,Mississippi
2015-10-01,MS,2015,October,331.0,Mississippi
2015-09-01,MS,2015,September,337.0,Mississippi
2016-04-01,MS,2016,April,322.0,Mississippi
2016-08-01,MS,2016,August,313.0,Mississippi
2016-12-01,MS,2016,December,332.0,Mississippi
2016-02-01,MS,2016,February,335.0,Mississippi
2016-01-01,MS,2016,January,338.0,Mississippi
2016-07-01,MS,2016,July,319.0,Mississippi
2016-06-01,MS,2016,June,320.0,Mississippi
2016-03-01,MS,2016,March,334.0,Mississippi
2016-05-01,MS,2016,May,323.0,Mississippi
2016-11-01,MS,2016,November,334.0,Mississippi
2016-10-01,MS,2016,October,336.0,Mississippi
2016-09-01,MS,2016,September,327.0,Mississippi
2017-04-01,MS,2017,April,334.0,Mississippi
2017-08-01,MS,2017,August,315.0,Mississippi
2017-12-01,MS,2017,December,329.0,Mississippi
2017-02-01,MS,2017,February,323.0,Mississippi
2017-01-01,MS,2017,January,329.0,Mississippi
2017-07-01,MS,2017,July,327.0,Mississippi
2017-06-01,MS,2017,June,331.0,Mississippi
2017-03-01,MS,2017,March,327.0,Mississippi
2017-05-01,MS,2017,May,329.0,Mississippi
2017-11-01,MS,2017,November,330.0,Mississippi
2017-10-01,MS,2017,October,319.0,Mississippi
2017-09-01,MS,2017,September,318.0,Mississippi
2018-04-01,MS,2018,April,314.0,Mississippi
2018-08-01,MS,2018,August,325.0,Mississippi
2018-12-01,MS,2018,December,290.0,Mississippi
2018-02-01,MS,2018,February,337.0,Mississippi
2018-01-01,MS,2018,January,324.0,Mississippi
2018-07-01,MS,2018,July,308.0,Mississippi
2018-06-01,MS,2018,June,307.0,Mississippi
2018-03-01,MS,2018,March,327.0,Mississippi
2018-05-01,MS,2018,May,313.0,Mississippi
2018-11-01,MS,2018,November,299.0,Mississippi
2018-10-01,MS,2018,October,308.0,Mississippi
2018-09-01,MS,2018,September,315.0,Mississippi
2019-04-01,MS,2019,April,290.0,Mississippi
2019-08-01,MS,2019,August,330.0,Mississippi
2019-12-01,MS,2019,December,365.0,Mississippi
2019-02-01,MS,2019,February,273.0,Mississippi
2019-01-01,MS,2019,January,288.0,Mississippi
2019-07-01,MS,2019,July,333.0,Mississippi
2019-06-01,MS,2019,June,325.0,Mississippi
2019-03-01,MS,2019,March,285.0,Mississippi
2019-05-01,MS,2019,May,303.0,Mississippi
2019-11-01,MS,2019,November,347.0,Mississippi
2019-10-01,MS,2019,October,342.0,Mississippi
2019-09-01,MS,2019,September,335.0,Mississippi
2020-04-01,MS,2020,April,420.0,Mississippi
2020-08-01,MS,2020,August,491.0,Mississippi
2020-12-01,MS,2020,December,532.0,Mississippi
2020-02-01,MS,2020,February,397.0,Mississippi
2020-01-01,MS,2020,January,379.0,Mississippi
2020-07-01,MS,2020,July,462.0,Mississippi
2020-06-01,MS,2020,June,451.0,Mississippi
2020-03-01,MS,2020,March,399.0,Mississippi
2020-05-01,MS,2020,May,442.0,Mississippi
2020-11-01,MS,2020,November,522.0,Mississippi
2020-10-01,MS,2020,October,509.0,Mississippi
2020-09-01,MS,2020,September,497.0,Mississippi
2021-02-01,MS,2021,February,582.0,Mississippi
2021-01-01,MS,2021,January,555.0,Mississippi
2021-03-01,MS,2021,March,605.0,Mississippi
2015-04-01,MT,2015,April,126.0,Montana
2015-08-01,MT,2015,August,121.0,Montana
2015-12-01,MT,2015,December,131.0,Montana
2015-02-01,MT,2015,February,125.0,Montana
2015-01-01,MT,2015,January,121.0,Montana
2015-07-01,MT,2015,July,128.0,Montana
2015-06-01,MT,2015,June,132.0,Montana
2015-03-01,MT,2015,March,129.0,Montana
2015-05-01,MT,2015,May,135.0,Montana
2015-11-01,MT,2015,November,128.0,Montana
2015-10-01,MT,2015,October,126.0,Montana
2015-09-01,MT,2015,September,125.0,Montana
2016-04-01,MT,2016,April,128.0,Montana
2016-08-01,MT,2016,August,130.0,Montana
2016-12-01,MT,2016,December,114.0,Montana
2016-02-01,MT,2016,February,120.0,Montana
2016-01-01,MT,2016,January,126.0,Montana
2016-07-01,MT,2016,July,127.0,Montana
2016-06-01,MT,2016,June,121.0,Montana
2016-03-01,MT,2016,March,125.0,Montana
2016-05-01,MT,2016,May,123.0,Montana
2016-11-01,MT,2016,November,120.0,Montana
2016-10-01,MT,2016,October,120.0,Montana
2016-09-01,MT,2016,September,123.0,Montana
2017-04-01,MT,2017,April,125.0,Montana
2017-08-01,MT,2017,August,117.0,Montana
2017-12-01,MT,2017,December,118.0,Montana
2017-02-01,MT,2017,February,131.0,Montana
2017-01-01,MT,2017,January,119.0,Montana
2017-07-01,MT,2017,July,119.0,Montana
2017-06-01,MT,2017,June,124.0,Montana
2017-03-01,MT,2017,March,128.0,Montana
2017-05-01,MT,2017,May,127.0,Montana
2017-11-01,MT,2017,November,115.0,Montana
2017-10-01,MT,2017,October,123.0,Montana
2017-09-01,MT,2017,September,119.0,Montana
2018-04-01,MT,2018,April,97.0,Montana
2018-08-01,MT,2018,August,109.0,Montana
2018-12-01,MT,2018,December,117.0,Montana
2018-02-01,MT,2018,February,105.0,Montana
2018-01-01,MT,2018,January,114.0,Montana
2018-07-01,MT,2018,July,105.0,Montana
2018-06-01,MT,2018,June,107.0,Montana
2018-03-01,MT,2018,March,99.0,Montana
2018-05-01,MT,2018,May,97.0,Montana
2018-11-01,MT,2018,November,116.0,Montana
2018-10-01,MT,2018,October,112.0,Montana
2018-09-01,MT,2018,September,112.0,Montana
2019-04-01,MT,2019,April,129.0,Montana
2019-08-01,MT,2019,August,138.0,Montana
2019-12-01,MT,2019,December,139.0,Montana
2019-02-01,MT,2019,February,123.0,Montana
2019-01-01,MT,2019,January,120.0,Montana
2019-07-01,MT,2019,July,133.0,Montana
2019-06-01,MT,2019,June,123.0,Montana
2019-03-01,MT,2019,March,124.0,Montana
2019-05-01,MT,2019,May,126.0,Montana
2019-11-01,MT,2019,November,140.0,Montana
2019-10-01,MT,2019,October,134.0,Montana
2019-09-01,MT,2019,September,137.0,Montana
2020-04-01,MT,2020,April,151.0,Montana
2020-08-01,MT,2020,August,142.0,Montana
2020-12-01,MT,2020,December,157.0,Montana
2020-02-01,MT,2020,February,137.0,Montana
2020-01-01,MT,2020,January,139.0,Montana
2020-07-01,MT,2020,July,144.0,Montana
2020-06-01,MT,2020,June,150.0,Montana
2020-03-01,MT,2020,March,141.0,Montana
2020-05-01,MT,2020,May,153.0,Montana
2020-11-01,MT,2020,November,153.0,Montana
2020-10-01,MT,2020,October,152.0,Montana
2020-09-01,MT,2020,September,147.0,Montana
2021-02-01,MT,2021,February,165.0,Montana
2021-01-01,MT,2021,January,164.0,Montana
2021-03-01,MT,2021,March,163.0,Montana
2015-04-01,NC,2015,April,1365.0,North Carolina
2015-08-01,NC,2015,August,1416.0,North Carolina
2015-12-01,NC,2015,December,1537.0,North Carolina
2015-02-01,NC,2015,February,1357.0,North Carolina
2015-01-01,NC,2015,January,1359.0,North Carolina
2015-07-01,NC,2015,July,1422.0,North Carolina
2015-06-01,NC,2015,June,1406.0,North Carolina
2015-03-01,NC,2015,March,1358.0,North Carolina
2015-05-01,NC,2015,May,1389.0,North Carolina
2015-11-01,NC,2015,November,1503.0,North Carolina
2015-10-01,NC,2015,October,1455.0,North Carolina
2015-09-01,NC,2015,September,1439.0,North Carolina
2016-04-01,NC,2016,April,1694.0,North Carolina
2016-08-01,NC,2016,August,1869.0,North Carolina
2016-12-01,NC,2016,December,1931.0,North Carolina
2016-02-01,NC,2016,February,1595.0,North Carolina
2016-01-01,NC,2016,January,1589.0,North Carolina
2016-07-01,NC,2016,July,1816.0,North Carolina
2016-06-01,NC,2016,June,1792.0,North Carolina
2016-03-01,NC,2016,March,1654.0,North Carolina
2016-05-01,NC,2016,May,1736.0,North Carolina
2016-11-01,NC,2016,November,1905.0,North Carolina
2016-10-01,NC,2016,October,1900.0,North Carolina
2016-09-01,NC,2016,September,1880.0,North Carolina
2017-04-01,NC,2017,April,2082.0,North Carolina
2017-08-01,NC,2017,August,2259.0,North Carolina
2017-12-01,NC,2017,December,2369.0,North Carolina
2017-02-01,NC,2017,February,2019.0,North Carolina
2017-01-01,NC,2017,January,1974.0,North Carolina
2017-07-01,NC,2017,July,2204.0,North Carolina
2017-06-01,NC,2017,June,2165.0,North Carolina
2017-03-01,NC,2017,March,2049.0,North Carolina
2017-05-01,NC,2017,May,2106.0,North Carolina
2017-11-01,NC,2017,November,2332.0,North Carolina
2017-10-01,NC,2017,October,2335.0,North Carolina
2017-09-01,NC,2017,September,2320.0,North Carolina
2018-04-01,NC,2018,April,2282.0,North Carolina
2018-08-01,NC,2018,August,2224.0,North Carolina
2018-12-01,NC,2018,December,2246.0,North Carolina
2018-02-01,NC,2018,February,2331.0,North Carolina
2018-01-01,NC,2018,January,2358.0,North Carolina
2018-07-01,NC,2018,July,2272.0,North Carolina
2018-06-01,NC,2018,June,2287.0,North Carolina
2018-03-01,NC,2018,March,2293.0,North Carolina
2018-05-01,NC,2018,May,2288.0,North Carolina
2018-11-01,NC,2018,November,2275.0,North Carolina
2018-10-01,NC,2018,October,2245.0,North Carolina
2018-09-01,NC,2018,September,2231.0,North Carolina
2019-04-01,NC,2019,April,2323.0,North Carolina
2019-08-01,NC,2019,August,2266.0,North Carolina
2019-12-01,NC,2019,December,2236.0,North Carolina
2019-02-01,NC,2019,February,2263.0,North Carolina
2019-01-01,NC,2019,January,2225.0,North Carolina
2019-07-01,NC,2019,July,2288.0,North Carolina
2019-06-01,NC,2019,June,2285.0,North Carolina
2019-03-01,NC,2019,March,2315.0,North Carolina
2019-05-01,NC,2019,May,2300.0,North Carolina
2019-11-01,NC,2019,November,2249.0,North Carolina
2019-10-01,NC,2019,October,2252.0,North Carolina
2019-09-01,NC,2019,September,2256.0,North Carolina
2020-04-01,NC,2020,April,2422.0,North Carolina
2020-08-01,NC,2020,August,2889.0,North Carolina
2020-12-01,NC,2020,December,3121.0,North Carolina
2020-02-01,NC,2020,February,2307.0,North Carolina
2020-01-01,NC,2020,January,2279.0,North Carolina
2020-07-01,NC,2020,July,2770.0,North Carolina
2020-06-01,NC,2020,June,2661.0,North Carolina
2020-03-01,NC,2020,March,2327.0,North Carolina
2020-05-01,NC,2020,May,2598.0,North Carolina
2020-11-01,NC,2020,November,3049.0,North Carolina
2020-10-01,NC,2020,October,2972.0,North Carolina
2020-09-01,NC,2020,September,2924.0,North Carolina
2021-02-01,NC,2021,February,3226.0,North Carolina
2021-01-01,NC,2021,January,3206.0,North Carolina
2021-03-01,NC,2021,March,3257.0,North Carolina
2015-04-01,ND,2015,April,61.0,North Dakota
2015-08-01,ND,2015,August,70.0,North Dakota
2015-12-01,ND,2015,December,66.0,North Dakota
2015-02-01,ND,2015,February,65.0,North Dakota
2015-01-01,ND,2015,January,65.0,North Dakota
2015-07-01,ND,2015,July,68.0,North Dakota
2015-06-01,ND,2015,June,71.0,North Dakota
2015-03-01,ND,2015,March,64.0,North Dakota
2015-05-01,ND,2015,May,67.0,North Dakota
2015-11-01,ND,2015,November,63.0,North Dakota
2015-10-01,ND,2015,October,68.0,North Dakota
2015-09-01,ND,2015,September,71.0,North Dakota
2016-04-01,ND,2016,April,73.0,North Dakota
2016-08-01,ND,2016,August,68.0,North Dakota
2016-12-01,ND,2016,December,80.0,North Dakota
2016-02-01,ND,2016,February,59.0,North Dakota
2016-01-01,ND,2016,January,62.0,North Dakota
2016-07-01,ND,2016,July,65.0,North Dakota
2016-06-01,ND,2016,June,65.0,North Dakota
2016-03-01,ND,2016,March,66.0,North Dakota
2016-05-01,ND,2016,May,66.0,North Dakota
2016-11-01,ND,2016,November,79.0,North Dakota
2016-10-01,ND,2016,October,73.0,North Dakota
2016-09-01,ND,2016,September,72.0,North Dakota
2017-04-01,ND,2017,April,78.0,North Dakota
2017-08-01,ND,2017,August,81.0,North Dakota
2017-12-01,ND,2017,December,76.0,North Dakota
2017-02-01,ND,2017,February,84.0,North Dakota
2017-01-01,ND,2017,January,81.0,North Dakota
2017-07-01,ND,2017,July,83.0,North Dakota
2017-06-01,ND,2017,June,81.0,North Dakota
2017-03-01,ND,2017,March,80.0,North Dakota
2017-05-01,ND,2017,May,80.0,North Dakota
2017-11-01,ND,2017,November,74.0,North Dakota
2017-10-01,ND,2017,October,75.0,North Dakota
2017-09-01,ND,2017,September,77.0,North Dakota
2018-04-01,ND,2018,April,76.0,North Dakota
2018-08-01,ND,2018,August,67.0,North Dakota
2018-12-01,ND,2018,December,70.0,North Dakota
2018-02-01,ND,2018,February,78.0,North Dakota
2018-01-01,ND,2018,January,81.0,North Dakota
2018-07-01,ND,2018,July,69.0,North Dakota
2018-06-01,ND,2018,June,72.0,North Dakota
2018-03-01,ND,2018,March,76.0,North Dakota
2018-05-01,ND,2018,May,73.0,North Dakota
2018-11-01,ND,2018,November,71.0,North Dakota
2018-10-01,ND,2018,October,74.0,North Dakota
2018-09-01,ND,2018,September,72.0,North Dakota
2019-04-01,ND,2019,April,75.0,North Dakota
2019-08-01,ND,2019,August,88.0,North Dakota
2019-12-01,ND,2019,December,90.0,North Dakota
2019-02-01,ND,2019,February,70.0,North Dakota
2019-01-01,ND,2019,January,63.0,North Dakota
2019-07-01,ND,2019,July,86.0,North Dakota
2019-06-01,ND,2019,June,76.0,North Dakota
2019-03-01,ND,2019,March,76.0,North Dakota
2019-05-01,ND,2019,May,74.0,North Dakota
2019-11-01,ND,2019,November,88.0,North Dakota
2019-10-01,ND,2019,October,81.0,North Dakota
2019-09-01,ND,2019,September,84.0,North Dakota
2020-04-01,ND,2020,April,106.0,North Dakota
2020-08-01,ND,2020,August,108.0,North Dakota
2020-12-01,ND,2020,December,123.0,North Dakota
2020-02-01,ND,2020,February,101.0,North Dakota
2020-01-01,ND,2020,January,99.0,North Dakota
2020-07-01,ND,2020,July,107.0,North Dakota
2020-06-01,ND,2020,June,111.0,North Dakota
2020-03-01,ND,2020,March,104.0,North Dakota
2020-05-01,ND,2020,May,112.0,North Dakota
2020-11-01,ND,2020,November,114.0,North Dakota
2020-10-01,ND,2020,October,120.0,North Dakota
2020-09-01,ND,2020,September,116.0,North Dakota
2021-02-01,ND,2021,February,120.0,North Dakota
2021-01-01,ND,2021,January,125.0,North Dakota
2021-03-01,ND,2021,March,120.0,North Dakota
2015-04-01,NE,2015,April,125.0,Nebraska
2015-08-01,NE,2015,August,131.0,Nebraska
2015-12-01,NE,2015,December,123.0,Nebraska
2015-02-01,NE,2015,February,129.0,Nebraska
2015-01-01,NE,2015,January,121.0,Nebraska
2015-07-01,NE,2015,July,132.0,Nebraska
2015-06-01,NE,2015,June,130.0,Nebraska
2015-03-01,NE,2015,March,131.0,Nebraska
2015-05-01,NE,2015,May,129.0,Nebraska
2015-11-01,NE,2015,November,126.0,Nebraska
2015-10-01,NE,2015,October,135.0,Nebraska
2015-09-01,NE,2015,September,135.0,Nebraska
2016-04-01,NE,2016,April,127.0,Nebraska
2016-08-01,NE,2016,August,118.0,Nebraska
2016-12-01,NE,2016,December,113.0,Nebraska
2016-02-01,NE,2016,February,126.0,Nebraska
2016-01-01,NE,2016,January,122.0,Nebraska
2016-07-01,NE,2016,July,118.0,Nebraska
2016-06-01,NE,2016,June,118.0,Nebraska
2016-03-01,NE,2016,March,125.0,Nebraska
2016-05-01,NE,2016,May,123.0,Nebraska
2016-11-01,NE,2016,November,114.0,Nebraska
2016-10-01,NE,2016,October,108.0,Nebraska
2016-09-01,NE,2016,September,113.0,Nebraska
2017-04-01,NE,2017,April,108.0,Nebraska
2017-08-01,NE,2017,August,124.0,Nebraska
2017-12-01,NE,2017,December,157.0,Nebraska
2017-02-01,NE,2017,February,116.0,Nebraska
2017-01-01,NE,2017,January,114.0,Nebraska
2017-07-01,NE,2017,July,121.0,Nebraska
2017-06-01,NE,2017,June,120.0,Nebraska
2017-03-01,NE,2017,March,110.0,Nebraska
2017-05-01,NE,2017,May,113.0,Nebraska
2017-11-01,NE,2017,November,154.0,Nebraska
2017-10-01,NE,2017,October,144.0,Nebraska
2017-09-01,NE,2017,September,131.0,Nebraska
2018-04-01,NE,2018,April,166.0,Nebraska
2018-08-01,NE,2018,August,158.0,Nebraska
2018-12-01,NE,2018,December,140.0,Nebraska
2018-02-01,NE,2018,February,150.0,Nebraska
2018-01-01,NE,2018,January,152.0,Nebraska
2018-07-01,NE,2018,July,166.0,Nebraska
2018-06-01,NE,2018,June,165.0,Nebraska
2018-03-01,NE,2018,March,163.0,Nebraska
2018-05-01,NE,2018,May,165.0,Nebraska
2018-11-01,NE,2018,November,139.0,Nebraska
2018-10-01,NE,2018,October,144.0,Nebraska
2018-09-01,NE,2018,September,153.0,Nebraska
2019-04-01,NE,2019,April,147.0,Nebraska
2019-08-01,NE,2019,August,143.0,Nebraska
2019-12-01,NE,2019,December,146.0,Nebraska
2019-02-01,NE,2019,February,150.0,Nebraska
2019-01-01,NE,2019,January,147.0,Nebraska
2019-07-01,NE,2019,July,139.0,Nebraska
2019-06-01,NE,2019,June,137.0,Nebraska
2019-03-01,NE,2019,March,151.0,Nebraska
2019-05-01,NE,2019,May,140.0,Nebraska
2019-11-01,NE,2019,November,149.0,Nebraska
2019-10-01,NE,2019,October,149.0,Nebraska
2019-09-01,NE,2019,September,149.0,Nebraska
2020-04-01,NE,2020,April,164.0,Nebraska
2020-08-01,NE,2020,August,192.0,Nebraska
2020-12-01,NE,2020,December,210.0,Nebraska
2020-02-01,NE,2020,February,141.0,Nebraska
2020-01-01,NE,2020,January,144.0,Nebraska
2020-07-01,NE,2020,July,181.0,Nebraska
2020-06-01,NE,2020,June,181.0,Nebraska
2020-03-01,NE,2020,March,148.0,Nebraska
2020-05-01,NE,2020,May,175.0,Nebraska
2020-11-01,NE,2020,November,202.0,Nebraska
2020-10-01,NE,2020,October,208.0,Nebraska
2020-09-01,NE,2020,September,201.0,Nebraska
2021-02-01,NE,2021,February,218.0,Nebraska
2021-01-01,NE,2021,January,213.0,Nebraska
2021-03-01,NE,2021,March,214.0,Nebraska
